  5.3793000000000000e+004  7.1358999999999992e-002  3.8303100000000001e-001  3.0252129999999999e-001
  5.3794000000000000e+004  7.1986999999999995e-002  3.8327400000000000e-001  3.0090210000000001e-001
  5.3795000000000000e+004  7.2352000000000000e-002  3.8316400000000000e-001  2.9898039999999998e-001
  5.3796000000000000e+004  7.3598999999999998e-002  3.8338499999999998e-001  2.9700189999999999e-001
  5.3797000000000000e+004  7.4878000000000000e-002  3.8350299999999998e-001  2.9518689999999997e-001
  5.3798000000000000e+004  7.6839000000000005e-002  3.8325400000000004e-001  2.9360310000000001e-001
  5.3799000000000000e+004  7.8668000000000002e-002  3.8359799999999999e-001  2.9232870000000005e-001
  5.3800000000000000e+004  7.9905000000000004e-002  3.8372200000000001e-001  2.9140060000000001e-001
  5.3801000000000000e+004  8.0674999999999997e-002  3.8357100000000005e-001  2.9076069999999998e-001
  5.3802000000000000e+004  8.1177000000000013e-002  3.8305500000000003e-001  2.9030520000000004e-001
  5.3803000000000000e+004  8.1083000000000002e-002  3.8268000000000002e-001  2.8993239999999998e-001
  5.3804000000000000e+004  8.0480000000000010e-002  3.8252800000000003e-001  2.8956769999999998e-001
  5.3805000000000000e+004  8.0380999999999994e-002  3.8260300000000003e-001  2.8917260000000000e-001
  5.3806000000000000e+004  8.0638000000000001e-002  3.8257999999999998e-001  2.8867300000000001e-001
  5.3807000000000000e+004  8.1242999999999996e-002  3.8176700000000002e-001  2.8799189999999997e-001
  5.3808000000000000e+004  8.2285999999999998e-002  3.8099900000000003e-001  2.8712079999999995e-001
  5.3809000000000000e+004  8.3525000000000002e-002  3.8043400000000005e-001  2.8611540000000002e-001
  5.3810000000000000e+004  8.5442999999999991e-002  3.7975099999999995e-001  2.8505970000000003e-001
  5.3811000000000000e+004  8.7944000000000008e-002  3.7939000000000001e-001  2.8403590000000001e-001
  5.3812000000000000e+004  8.9769000000000002e-002  3.7921499999999997e-001  2.8309509999999999e-001
  5.3813000000000000e+004  9.1272999999999993e-002  3.7885199999999997e-001  2.8222019999999998e-001
  5.3814000000000000e+004  9.2703000000000008e-002  3.7846099999999999e-001  2.8147359999999999e-001
  5.3815000000000000e+004  9.3838999999999992e-002  3.7814500000000001e-001  2.8088459999999998e-001
  5.3816000000000000e+004  9.5103999999999994e-002  3.7800900000000004e-001  2.8038730000000001e-001
  5.3817000000000000e+004  9.6129000000000006e-002  3.7784699999999999e-001  2.7990379999999998e-001
  5.3818000000000000e+004  9.7254000000000007e-002  3.7732700000000002e-001  2.7932659999999998e-001
  5.3819000000000000e+004  9.7956999999999989e-002  3.7715199999999999e-001  2.7851500000000001e-001
  5.3820000000000000e+004  9.8552000000000001e-002  3.7694699999999998e-001  2.7733679999999999e-001
  5.3821000000000000e+004  9.9233000000000002e-002  3.7673499999999999e-001  2.7580440000000001e-001
  5.3822000000000000e+004  9.9963999999999997e-002  3.7621300000000002e-001  2.7396690000000001e-001
  5.3823000000000000e+004  1.0082200000000001e-001  3.7583300000000003e-001  2.7190359999999997e-001
  5.3824000000000000e+004  1.0141200000000000e-001  3.7532100000000002e-001  2.6985370000000003e-001
  5.3825000000000000e+004  1.0195799999999999e-001  3.7486599999999998e-001  2.6801159999999996e-001
  5.3826000000000000e+004  1.0267500000000000e-001  3.7436000000000003e-001  2.6651389999999997e-001
  5.3827000000000000e+004  1.0326700000000000e-001  3.7378600000000001e-001  2.6536280000000001e-001
  5.3828000000000000e+004  1.0359200000000000e-001  3.7329199999999996e-001  2.6454380000000000e-001
  5.3829000000000000e+004  1.0400600000000000e-001  3.7299300000000002e-001  2.6395520000000000e-001
  5.3830000000000000e+004  1.0444299999999999e-001  3.7267899999999998e-001  2.6342200000000005e-001
  5.3831000000000000e+004  1.0443100000000000e-001  3.7219000000000002e-001  2.6284469999999999e-001
  5.3832000000000000e+004  1.0426800000000000e-001  3.7202199999999996e-001  2.6218599999999997e-001
  5.3833000000000000e+004  1.0403100000000001e-001  3.7176500000000001e-001  2.6142750000000003e-001
  5.3834000000000000e+004  1.0424400000000000e-001  3.7113499999999999e-001  2.6043460000000002e-001
  5.3835000000000000e+004  1.0446800000000001e-001  3.7066399999999999e-001  2.5926820000000000e-001
  5.3836000000000000e+004  1.0394600000000000e-001  3.6981999999999998e-001  2.5803440000000000e-001
  5.3837000000000000e+004  1.0356000000000000e-001  3.6885800000000002e-001  2.5676299999999996e-001
  5.3838000000000000e+004  1.0334600000000001e-001  3.6834400000000000e-001  2.5552550000000002e-001
  5.3839000000000000e+004  1.0319400000000001e-001  3.6775500000000000e-001  2.5439670000000003e-001
  5.3840000000000000e+004  1.0248499999999999e-001  3.6726900000000001e-001  2.5341550000000002e-001
  5.3841000000000000e+004  1.0184000000000000e-001  3.6658800000000002e-001  2.5258849999999999e-001
  5.3842000000000000e+004  1.0190399999999999e-001  3.6626600000000004e-001  2.5190390000000001e-001
  5.3843000000000000e+004  1.0205200000000000e-001  3.6608700000000000e-001  2.5133369999999999e-001
  5.3844000000000000e+004  1.0215000000000000e-001  3.6556599999999995e-001  2.5082700000000002e-001
  5.3845000000000000e+004  1.0285999999999999e-001  3.6487000000000003e-001  2.5030259999999999e-001
  5.3846000000000000e+004  1.0370699999999999e-001  3.6441000000000001e-001  2.4965720000000000e-001
  5.3847000000000000e+004  1.0428799999999999e-001  3.6408999999999997e-001  2.4878120000000001e-001
  5.3848000000000000e+004  1.0502599999999999e-001  3.6373500000000003e-001  2.4756270000000000e-001
  5.3849000000000000e+004  1.0559399999999999e-001  3.6316699999999996e-001  2.4601519999999999e-001
  5.3850000000000000e+004  1.0596800000000001e-001  3.6259399999999997e-001  2.4425729999999998e-001
  5.3851000000000000e+004  1.0618899999999999e-001  3.6221399999999998e-001  2.4243799999999999e-001
  5.3852000000000000e+004  1.0647500000000000e-001  3.6201600000000000e-001  2.4066709999999999e-001
  5.3853000000000000e+004  1.0722400000000000e-001  3.6178300000000002e-001  2.3904539999999999e-001
  5.3854000000000000e+004  1.0850300000000000e-001  3.6152499999999999e-001  2.3770030000000000e-001
  5.3855000000000000e+004  1.0936200000000000e-001  3.6105999999999999e-001  2.3671770000000000e-001
  5.3856000000000000e+004  1.0974700000000000e-001  3.6046200000000000e-001  2.3595750000000001e-001
  5.3857000000000000e+004  1.0981000000000000e-001  3.5992399999999997e-001  2.3524100000000001e-001
  5.3858000000000000e+004  1.0991099999999999e-001  3.5930000000000001e-001  2.3447820000000000e-001
  5.3859000000000000e+004  1.0958499999999999e-001  3.5832600000000003e-001  2.3361959999999998e-001
  5.3860000000000000e+004  1.0919100000000000e-001  3.5719999999999996e-001  2.3262700000000000e-001
  5.3861000000000000e+004  1.0861700000000001e-001  3.5594999999999999e-001  2.3148210000000000e-001
  5.3862000000000000e+004  1.0859199999999999e-001  3.5465099999999999e-001  2.3022900000000002e-001
  5.3863000000000000e+004  1.0824600000000000e-001  3.5383399999999998e-001  2.2886250000000002e-001
  5.3864000000000000e+004  1.0791800000000000e-001  3.5313799999999995e-001  2.2739400000000001e-001
  5.3865000000000000e+004  1.0767400000000001e-001  3.5249500000000000e-001  2.2588749999999999e-001
  5.3866000000000000e+004  1.0741200000000001e-001  3.5206799999999999e-001  2.2438990000000000e-001
  5.3867000000000000e+004  1.0746000000000000e-001  3.5183700000000001e-001  2.2294800000000001e-001
  5.3868000000000000e+004  1.0774700000000000e-001  3.5105300000000000e-001  2.2162469999999998e-001
  5.3869000000000000e+004  1.0848900000000000e-001  3.5022500000000001e-001  2.2049760000000002e-001
  5.3870000000000000e+004  1.0963100000000001e-001  3.4949999999999998e-001  2.1954200000000001e-001
  5.3871000000000000e+004  1.1070000000000001e-001  3.4895700000000002e-001  2.1871240000000000e-001
  5.3872000000000000e+004  1.1100800000000000e-001  3.4823999999999999e-001  2.1796950000000001e-001
  5.3873000000000000e+004  1.1112500000000000e-001  3.4741800000000000e-001  2.1720210000000001e-001
  5.3874000000000000e+004  1.1132299999999999e-001  3.4656300000000001e-001  2.1628470000000000e-001
  5.3875000000000000e+004  1.1151000000000001e-001  3.4579899999999997e-001  2.1514320000000001e-001
  5.3876000000000000e+004  1.1185900000000000e-001  3.4540399999999999e-001  2.1379509999999999e-001
  5.3877000000000000e+004  1.1224300000000000e-001  3.4495600000000004e-001  2.1228600000000000e-001
  5.3878000000000000e+004  1.1287900000000001e-001  3.4442700000000004e-001  2.1070280000000000e-001
  5.3879000000000000e+004  1.1355300000000000e-001  3.4363900000000003e-001  2.0917400000000000e-001
  5.3880000000000000e+004  1.1438600000000000e-001  3.4258800000000000e-001  2.0780000000000001e-001
  5.3881000000000000e+004  1.1517600000000000e-001  3.4148399999999995e-001  2.0667959999999999e-001
  5.3882000000000000e+004  1.1590200000000001e-001  3.4042200000000000e-001  2.0592490000000002e-001
  5.3883000000000000e+004  1.1712700000000000e-001  3.3922500000000000e-001  2.0549560000000000e-001
  5.3884000000000000e+004  1.1837200000000000e-001  3.3828700000000000e-001  2.0526939999999999e-001
  5.3885000000000000e+004  1.1934600000000001e-001  3.3727800000000002e-001  2.0511440000000000e-001
  5.3886000000000000e+004  1.2000300000000000e-001  3.3655599999999997e-001  2.0491180000000001e-001
  5.3887000000000000e+004  1.2053300000000000e-001  3.3572099999999999e-001  2.0458540000000000e-001
  5.3888000000000000e+004  1.2114799999999999e-001  3.3496100000000001e-001  2.0411480000000001e-001
  5.3889000000000000e+004  1.2155800000000001e-001  3.3404400000000001e-001  2.0351690000000000e-001
  5.3890000000000000e+004  1.2225200000000000e-001  3.3277999999999996e-001  2.0281500000000000e-001
  5.3891000000000000e+004  1.2257200000000000e-001  3.3150400000000002e-001  2.0203960000000001e-001
  5.3892000000000000e+004  1.2254000000000001e-001  3.3014299999999996e-001  2.0124039999999999e-001
  5.3893000000000000e+004  1.2270099999999999e-001  3.2874900000000001e-001  2.0048859999999999e-001
  5.3894000000000000e+004  1.2315999999999999e-001  3.2737600000000000e-001  1.9987820000000001e-001
  5.3895000000000000e+004  1.2336700000000000e-001  3.2609899999999997e-001  1.9955039999999999e-001
  5.3896000000000000e+004  1.2340500000000000e-001  3.2484299999999999e-001  1.9948269999999999e-001
  5.3897000000000000e+004  1.2359000000000001e-001  3.2335799999999998e-001  1.9964370000000001e-001
  5.3898000000000000e+004  1.2395199999999999e-001  3.2159100000000002e-001  1.9998339999999998e-001
  5.3899000000000000e+004  1.2440500000000000e-001  3.1987099999999996e-001  2.0036930000000000e-001
  5.3900000000000000e+004  1.2514100000000000e-001  3.1835500000000000e-001  2.0065410000000000e-001
  5.3901000000000000e+004  1.2570999999999999e-001  3.1737500000000002e-001  2.0079449999999999e-001
  5.3902000000000000e+004  1.2598900000000002e-001  3.1647199999999998e-001  2.0067390000000002e-001
  5.3903000000000000e+004  1.2614300000000001e-001  3.1567200000000001e-001  2.0015960000000002e-001
  5.3904000000000000e+004  1.2631600000000001e-001  3.1460899999999997e-001  1.9937719999999998e-001
  5.3905000000000000e+004  1.2638099999999999e-001  3.1337999999999999e-001  1.9853080000000001e-001
  5.3906000000000000e+004  1.2620000000000001e-001  3.1233100000000003e-001  1.9769790000000001e-001
  5.3907000000000000e+004  1.2598600000000001e-001  3.1119300000000000e-001  1.9698560000000001e-001
  5.3908000000000000e+004  1.2552400000000000e-001  3.1040499999999999e-001  1.9647950000000000e-001
  5.3909000000000000e+004  1.2490600000000000e-001  3.0954899999999996e-001  1.9620989999999999e-001
  5.3910000000000000e+004  1.2481800000000000e-001  3.0848300000000001e-001  1.9611230000000002e-001
  5.3911000000000000e+004  1.2519600000000000e-001  3.0724400000000002e-001  1.9620609999999999e-001
  5.3912000000000000e+004  1.2562300000000001e-001  3.0607100000000004e-001  1.9632869999999999e-001
  5.3913000000000000e+004  1.2598900000000002e-001  3.0490899999999999e-001  1.9631979999999999e-001
  5.3914000000000000e+004  1.2624299999999999e-001  3.0388500000000002e-001  1.9615240000000000e-001
  5.3915000000000000e+004  1.2671299999999999e-001  3.0263000000000001e-001  1.9580230000000001e-001
  5.3916000000000000e+004  1.2752600000000000e-001  3.0129000000000000e-001  1.9525710000000002e-001
  5.3917000000000000e+004  1.2838200000000000e-001  2.9991600000000002e-001  1.9452400000000000e-001
  5.3918000000000000e+004  1.2877800000000000e-001  2.9887799999999998e-001  1.9360659999999999e-001
  5.3919000000000000e+004  1.2891100000000000e-001  2.9770999999999997e-001  1.9263349999999999e-001
  5.3920000000000000e+004  1.2882800000000000e-001  2.9653600000000002e-001  1.9167250000000002e-001
  5.3921000000000000e+004  1.2882400000000002e-001  2.9537599999999997e-001  1.9073150000000000e-001
  5.3922000000000000e+004  1.2871100000000002e-001  2.9452000000000000e-001  1.8990880000000002e-001
  5.3923000000000000e+004  1.2837899999999999e-001  2.9367500000000002e-001  1.8929689999999999e-001
  5.3924000000000000e+004  1.2812600000000002e-001  2.9241400000000001e-001  1.8888740000000001e-001
  5.3925000000000000e+004  1.2748999999999999e-001  2.9112800000000000e-001  1.8875980000000001e-001
  5.3926000000000000e+004  1.2685900000000000e-001  2.8975400000000001e-001  1.8877170000000001e-001
  5.3927000000000000e+004  1.2616800000000000e-001  2.8834300000000002e-001  1.8876709999999999e-001
  5.3928000000000000e+004  1.2597000000000000e-001  2.8691800000000001e-001  1.8869500000000000e-001
  5.3929000000000000e+004  1.2548200000000001e-001  2.8574600000000000e-001  1.8840799999999999e-001
  5.3930000000000000e+004  1.2458000000000000e-001  2.8487400000000002e-001  1.8779450000000000e-001
  5.3931000000000000e+004  1.2340600000000000e-001  2.8419000000000000e-001  1.8689590000000000e-001
  5.3932000000000000e+004  1.2268600000000000e-001  2.8321700000000000e-001  1.8580279999999999e-001
  5.3933000000000000e+004  1.2211400000000000e-001  2.8211999999999998e-001  1.8470760000000003e-001
  5.3934000000000000e+004  1.2160299999999999e-001  2.8108699999999998e-001  1.8378079999999999e-001
  5.3935000000000000e+004  1.2117200000000000e-001  2.8026999999999996e-001  1.8309719999999999e-001
  5.3936000000000000e+004  1.2068999999999999e-001  2.7948700000000004e-001  1.8267369999999999e-001
  5.3937000000000000e+004  1.2007700000000000e-001  2.7871600000000002e-001  1.8250490000000000e-001
  5.3938000000000000e+004  1.1936700000000000e-001  2.7784599999999998e-001  1.8259030000000001e-001
  5.3939000000000000e+004  1.1878200000000000e-001  2.7689999999999998e-001  1.8282210000000002e-001
  5.3940000000000000e+004  1.1795300000000000e-001  2.7594700000000000e-001  1.8306710000000001e-001
  5.3941000000000000e+004  1.1734200000000000e-001  2.7468799999999999e-001  1.8322909999999998e-001
  5.3942000000000000e+004  1.1694599999999999e-001  2.7361000000000002e-001  1.8325149999999998e-001
  5.3943000000000000e+004  1.1644700000000001e-001  2.7292500000000003e-001  1.8312889999999998e-001
  5.3944000000000000e+004  1.1622199999999999e-001  2.7250900000000000e-001  1.8288829999999998e-001
  5.3945000000000000e+004  1.1605300000000000e-001  2.7250900000000000e-001  1.8256169999999999e-001
  5.3946000000000000e+004  1.1504700000000000e-001  2.7249099999999998e-001  1.8213059999999998e-001
  5.3947000000000000e+004  1.1380300000000000e-001  2.7179000000000003e-001  1.8163260000000001e-001
  5.3948000000000000e+004  1.1251600000000000e-001  2.7115499999999998e-001  1.8116460000000001e-001
  5.3949000000000000e+004  1.1131100000000001e-001  2.7061099999999999e-001  1.8081300000000000e-001
  5.3950000000000000e+004  1.1027099999999999e-001  2.6991699999999996e-001  1.8059450000000002e-001
  5.3951000000000000e+004  1.0936300000000000e-001  2.6899000000000001e-001  1.8049940000000000e-001
  5.3952000000000000e+004  1.0879200000000000e-001  2.6782899999999998e-001  1.8053669999999999e-001
  5.3953000000000000e+004  1.0854400000000000e-001  2.6650699999999999e-001  1.8070519999999998e-001
  5.3954000000000000e+004  1.0834600000000000e-001  2.6525299999999996e-001  1.8090520000000002e-001
  5.3955000000000000e+004  1.0845700000000000e-001  2.6418000000000003e-001  1.8099119999999999e-001
  5.3956000000000000e+004  1.0843899999999999e-001  2.6350000000000001e-001  1.8083369999999999e-001
  5.3957000000000000e+004  1.0781900000000000e-001  2.6280399999999998e-001  1.8033600000000002e-001
  5.3958000000000000e+004  1.0694700000000000e-001  2.6177499999999998e-001  1.7949670000000001e-001
  5.3959000000000000e+004  1.0601800000000000e-001  2.6086999999999999e-001  1.7843550000000000e-001
  5.3960000000000000e+004  1.0514000000000000e-001  2.6003199999999999e-001  1.7732439999999999e-001
  5.3961000000000000e+004  1.0442500000000000e-001  2.5946500000000000e-001  1.7636050000000000e-001
  5.3962000000000000e+004  1.0346100000000000e-001  2.5891599999999998e-001  1.7565500000000001e-001
  5.3963000000000000e+004  1.0213300000000000e-001  2.5870199999999999e-001  1.7522389999999999e-001
  5.3964000000000000e+004  1.0065200000000001e-001  2.5808199999999998e-001  1.7505299999999999e-001
  5.3965000000000000e+004  9.9403000000000005e-002  2.5739699999999999e-001  1.7509000000000000e-001
  5.3966000000000000e+004  9.8091999999999999e-002  2.5658700000000001e-001  1.7526539999999999e-001
  5.3967000000000000e+004  9.6591999999999997e-002  2.5589699999999999e-001  1.7544409999999999e-001
  5.3968000000000000e+004  9.5111999999999988e-002  2.5549899999999998e-001  1.7548500000000000e-001
  5.3969000000000000e+004  9.3980000000000008e-002  2.5527699999999998e-001  1.7534010000000000e-001
  5.3970000000000000e+004  9.2966999999999994e-002  2.5495800000000002e-001  1.7502850000000000e-001
  5.3971000000000000e+004  9.1578999999999994e-002  2.5444699999999998e-001  1.7452920000000000e-001
  5.3972000000000000e+004  9.0537999999999993e-002  2.5403100000000001e-001  1.7387260000000002e-001
  5.3973000000000000e+004  8.9647000000000004e-002  2.5405899999999998e-001  1.7320410000000000e-001
  5.3974000000000000e+004  8.8517999999999999e-002  2.5417600000000001e-001  1.7246870000000000e-001
  5.3975000000000000e+004  8.7099000000000010e-002  2.5426399999999999e-001  1.7173490000000002e-001
  5.3976000000000000e+004  8.5816000000000003e-002  2.5412899999999999e-001  1.7111550000000000e-001
  5.3977000000000000e+004  8.4572999999999995e-002  2.5417499999999998e-001  1.7063730000000002e-001
  5.3978000000000000e+004  8.3394000000000010e-002  2.5413599999999997e-001  1.7032540000000002e-001
  5.3979000000000000e+004  8.2474000000000006e-002  2.5422600000000001e-001  1.7018170000000002e-001
  5.3980000000000000e+004  8.1266000000000005e-002  2.5430999999999998e-001  1.7016249999999999e-001
  5.3981000000000000e+004  7.9766000000000004e-002  2.5440099999999999e-001  1.7015759999999999e-001
  5.3982000000000000e+004  7.8284999999999993e-002  2.5445699999999999e-001  1.7003380000000001e-001
  5.3983000000000000e+004  7.7227000000000004e-002  2.5444400000000000e-001  1.6966529999999999e-001
  5.3984000000000000e+004  7.6809000000000002e-002  2.5454300000000002e-001  1.6895700000000000e-001
  5.3985000000000000e+004  7.6159000000000004e-002  2.5482700000000003e-001  1.6788080000000000e-001
  5.3986000000000000e+004  7.5066000000000008e-002  2.5512600000000002e-001  1.6647880000000001e-001
  5.3987000000000000e+004  7.3784000000000002e-002  2.5490799999999997e-001  1.6488570000000002e-001
  5.3988000000000000e+004  7.2438000000000002e-002  2.5459500000000002e-001  1.6337459999999998e-001
  5.3989000000000000e+004  7.0766999999999997e-002  2.5418700000000000e-001  1.6209489999999999e-001
  5.3990000000000000e+004  6.9105000000000000e-002  2.5385599999999997e-001  1.6108449999999999e-001
  5.3991000000000000e+004  6.7316999999999988e-002  2.5339699999999998e-001  1.6034260000000000e-001
  5.3992000000000000e+004  6.5838999999999995e-002  2.5265300000000002e-001  1.5983009999999997e-001
  5.3993000000000000e+004  6.4582000000000001e-002  2.5224099999999999e-001  1.5947819999999999e-001
  5.3994000000000000e+004  6.3343999999999998e-002  2.5216000000000000e-001  1.5919000000000000e-001
  5.3995000000000000e+004  6.1819000000000006e-002  2.5225500000000001e-001  1.5885300000000002e-001
  5.3996000000000000e+004  6.0234999999999997e-002  2.5228100000000003e-001  1.5837280000000001e-001
  5.3997000000000000e+004  5.8521000000000004e-002  2.5273400000000001e-001  1.5772059999999999e-001
  5.3998000000000000e+004  5.6460999999999997e-002  2.5304199999999999e-001  1.5691030000000000e-001
  5.3999000000000000e+004  5.4216000000000000e-002  2.5315700000000002e-001  1.5592050000000002e-001
  5.4000000000000000e+004  5.1760000000000000e-002  2.5333400000000000e-001  1.5476970000000001e-001
  5.4001000000000000e+004  4.9186000000000001e-002  2.5309799999999999e-001  1.5357660000000001e-001
  5.4002000000000000e+004  4.7185999999999999e-002  2.5289800000000001e-001  1.5242720000000001e-001
  5.4003000000000000e+004  4.5057000000000000e-002  2.5273699999999999e-001  1.5136269999999999e-001
  5.4004000000000000e+004  4.3274000000000000e-002  2.5233099999999997e-001  1.5039980000000000e-001
  5.4005000000000000e+004  4.1646999999999997e-002  2.5214799999999998e-001  1.4954210000000001e-001
  5.4006000000000000e+004  3.9850999999999998e-002  2.5219000000000003e-001  1.4882419999999999e-001
  5.4007000000000000e+004  3.7435999999999997e-002  2.5234400000000001e-001  1.4822270000000001e-001
  5.4008000000000000e+004  3.5066000000000000e-002  2.5234200000000001e-001  1.4758740000000001e-001
  5.4009000000000000e+004  3.2598999999999996e-002  2.5268900000000000e-001  1.4686050000000000e-001
  5.4010000000000000e+004  3.0361999999999997e-002  2.5284800000000002e-001  1.4599540000000000e-001
  5.4011000000000000e+004  2.8360000000000000e-002  2.5310600000000000e-001  1.4488030000000002e-001
  5.4012000000000000e+004  2.6981000000000002e-002  2.5343599999999999e-001  1.4340839999999999e-001
  5.4013000000000000e+004  2.6096000000000001e-002  2.5396999999999997e-001  1.4156829999999998e-001
  5.4014000000000000e+004  2.5260999999999999e-002  2.5423899999999999e-001  1.3944380000000001e-001
  5.4015000000000000e+004  2.4272999999999999e-002  2.5468499999999999e-001  1.3718100000000003e-001
  5.4016000000000000e+004  2.3515000000000001e-002  2.5527299999999997e-001  1.3501110000000000e-001
  5.4017000000000000e+004  2.2261000000000000e-002  2.5620499999999996e-001  1.3312489999999999e-001
  5.4018000000000000e+004  2.0335000000000002e-002  2.5726299999999996e-001  1.3158549999999999e-001
  5.4019000000000000e+004  1.8213999999999998e-002  2.5792599999999999e-001  1.3034820000000000e-001
  5.4020000000000000e+004  1.5684000000000000e-002  2.5825599999999999e-001  1.2932050000000000e-001
