 55319.000000  -0.069533  0.393386  -0.024380
 55320.000000  -0.068356  0.395410  -0.024912
 55321.000000  -0.066683  0.397377  -0.025474
 55322.000000  -0.064912  0.399829  -0.026104
 55323.000000  -0.062943  0.402390  -0.026836
 55324.000000  -0.060503  0.405204  -0.027707
 55325.000000  -0.058914  0.408068  -0.028743
 55326.000000  -0.057852  0.410644  -0.029915
 55327.000000  -0.056599  0.413093  -0.031147
 55328.000000  -0.055558  0.415348  -0.032340
 55329.000000  -0.054473  0.417510  -0.033411
 55330.000000  -0.053355  0.419462  -0.034297
 55331.000000  -0.051882  0.421506  -0.034987
 55332.000000  -0.050583  0.423401  -0.035639
 55333.000000  -0.049099  0.424992  -0.036337
 55334.000000  -0.047442  0.426299  -0.037156
 55335.000000  -0.045408  0.427774  -0.038226
 55336.000000  -0.043492  0.429582  -0.039534
 55337.000000  -0.041560  0.431458  -0.041024
 55338.000000  -0.039432  0.433357  -0.042671
 55339.000000  -0.037522  0.435497  -0.044359
 55340.000000  -0.035657  0.437514  -0.045901
 55341.000000  -0.034043  0.439624  -0.047197
 55342.000000  -0.032550  0.441675  -0.048254
 55343.000000  -0.031427  0.443742  -0.049116
 55344.000000  -0.030425  0.445365  -0.049807
 55345.000000  -0.028977  0.446704  -0.050345
 55346.000000  -0.027330  0.448101  -0.050747
 55347.000000  -0.025941  0.450080  -0.051116
 55348.000000  -0.024105  0.451851  -0.051574
 55349.000000  -0.022387  0.453656  -0.052159
 55350.000000  -0.020816  0.454969  -0.052845
 55351.000000  -0.019305  0.456478  -0.053579
 55352.000000  -0.017327  0.457776  -0.054306
 55353.000000  -0.014569  0.459303  -0.055021
 55354.000000  -0.011921  0.461098  -0.055675
 55355.000000  -0.009543  0.462681  -0.056219
 55356.000000  -0.006576  0.464239  -0.056648
 55357.000000  -0.003767  0.466092  -0.056967
 55358.000000  -0.001155  0.467668  -0.057168
 55359.000000  0.001673  0.469309  -0.057242
 55360.000000  0.004960  0.470811  -0.057294
 55361.000000  0.007774  0.472326  -0.057400
 55362.000000  0.010304  0.473358  -0.057602
 55363.000000  0.012923  0.474408  -0.057951
 55364.000000  0.015962  0.475372  -0.058463
 55365.000000  0.019152  0.476452  -0.059094
 55366.000000  0.022351  0.477546  -0.059738
 55367.000000  0.024873  0.478505  -0.060198
 55368.000000  0.027630  0.478734  -0.060414
 55369.000000  0.030637  0.478928  -0.060406
 55370.000000  0.034115  0.478831  -0.060173
 55371.000000  0.037827  0.479095  -0.059730
 55372.000000  0.041375  0.479703  -0.059135
 55373.000000  0.044200  0.480400  -0.058511
 55374.000000  0.047215  0.481201  -0.057936
 55375.000000  0.050173  0.481898  -0.057450
 55376.000000  0.053607  0.482441  -0.057106
 55377.000000  0.056963  0.482897  -0.056943
 55378.000000  0.060852  0.483107  -0.056872
 55379.000000  0.064590  0.483583  -0.056831
 55380.000000  0.067989  0.483868  -0.056868
 55381.000000  0.071021  0.483998  -0.056897
 55382.000000  0.074426  0.484080  -0.056856
 55383.000000  0.077816  0.484027  -0.056683
 55384.000000  0.080981  0.484337  -0.056333
 55385.000000  0.083756  0.484229  -0.055832
 55386.000000  0.086311  0.484011  -0.055230
 55387.000000  0.088555  0.483888  -0.054601
 55388.000000  0.090810  0.483801  -0.054062
 55389.000000  0.093165  0.483707  -0.053675
 55390.000000  0.095450  0.483748  -0.053486
 55391.000000  0.098128  0.483709  -0.053532
 55392.000000  0.100375  0.483835  -0.053756
 55393.000000  0.102295  0.483329  -0.054067
 55394.000000  0.104190  0.482872  -0.054386
 55395.000000  0.106473  0.481682  -0.054584
 55396.000000  0.109448  0.480580  -0.054599
 55397.000000  0.112146  0.479428  -0.054417
 55398.000000  0.114595  0.478610  -0.054028
 55399.000000  0.117032  0.477863  -0.053385
 55400.000000  0.119516  0.477129  -0.052610
 55401.000000  0.121733  0.476362  -0.051888
 55402.000000  0.123759  0.474958  -0.051160
 55403.000000  0.126236  0.473573  -0.050595
 55404.000000  0.128864  0.472279  -0.050191
 55405.000000  0.131255  0.471277  -0.049972
 55406.000000  0.133376  0.470430  -0.049819
 55407.000000  0.135281  0.469477  -0.049771
 55408.000000  0.137272  0.467988  -0.049718
 55409.000000  0.139468  0.466696  -0.049534
 55410.000000  0.141635  0.465533  -0.049296
 55411.000000  0.143835  0.464540  -0.048959
 55412.000000  0.145939  0.463660  -0.048571
 55413.000000  0.147713  0.462520  -0.048132
 55414.000000  0.149642  0.461386  -0.047682
 55415.000000  0.151728  0.460002  -0.047297
 55416.000000  0.153885  0.458940  -0.047057
 55417.000000  0.156184  0.457790  -0.047062
 55418.000000  0.158482  0.456716  -0.047350
 55419.000000  0.161130  0.455342  -0.047964
 55420.000000  0.164099  0.454289  -0.048706
 55421.000000  0.166609  0.452938  -0.049432
 55422.000000  0.169005  0.451439  -0.050067
 55423.000000  0.171390  0.449639  -0.050450
 55424.000000  0.174497  0.447967  -0.050606
 55425.000000  0.177723  0.447071  -0.050531
 55426.000000  0.180192  0.445942  -0.050256
 55427.000000  0.182554  0.444847  -0.049861
 55428.000000  0.184480  0.443034  -0.049454
 55429.000000  0.186797  0.441230  -0.049180
 55430.000000  0.189132  0.439198  -0.048945
 55431.000000  0.192067  0.437223  -0.048913
 55432.000000  0.194838  0.435772  -0.049035
 55433.000000  0.197377  0.434488  -0.049272
 55434.000000  0.199349  0.433260  -0.049599
 55435.000000  0.201118  0.431695  -0.050003
 55436.000000  0.202338  0.429962  -0.050324
 55437.000000  0.203377  0.428398  -0.050629
 55438.000000  0.204408  0.427159  -0.050813
 55439.000000  0.205651  0.425668  -0.050903
 55440.000000  0.206955  0.424607  -0.050913
 55441.000000  0.207612  0.423031  -0.050814
 55442.000000  0.208791  0.421266  -0.050724
 55443.000000  0.210037  0.419366  -0.050715
 55444.000000  0.211558  0.417763  -0.050841
 55445.000000  0.212727  0.416241  -0.051233
 55446.000000  0.214116  0.414408  -0.051934
 55447.000000  0.215817  0.412621  -0.052841
 55448.000000  0.217144  0.410820  -0.053945
 55449.000000  0.218743  0.408731  -0.054966
 55450.000000  0.220295  0.406567  -0.055755
 55451.000000  0.221830  0.404381  -0.056282
 55452.000000  0.222777  0.402204  -0.056534
 55453.000000  0.223737  0.399851  -0.056530
 55454.000000  0.224862  0.397004  -0.056430
 55455.000000  0.226622  0.394737  -0.056303
 55456.000000  0.228009  0.392870  -0.056161
 55457.000000  0.229354  0.391111  -0.056207
 55458.000000  0.230610  0.389436  -0.056296
 55459.000000  0.231523  0.387950  -0.056545
 55460.000000  0.231996  0.386059  -0.056904
 55461.000000  0.232370  0.384119  -0.057313
 55462.000000  0.233113  0.381830  -0.057771
 55463.000000  0.234222  0.380161  -0.058270
 55464.000000  0.234727  0.378544  -0.058716
 55465.000000  0.235194  0.376711  -0.059152
 55466.000000  0.235315  0.374878  -0.059468
 55467.000000  0.235361  0.372728  -0.059646
 55468.000000  0.235136  0.370393  -0.059833
 55469.000000  0.234789  0.368060  -0.059877
 55470.000000  0.234256  0.365798  -0.060113
 55471.000000  0.234065  0.363486  -0.060438
 55472.000000  0.234022  0.360957  -0.061100
 55473.000000  0.234019  0.358502  -0.062122
 55474.000000  0.234197  0.356216  -0.063489
 55475.000000  0.234833  0.353777  -0.065102
 55476.000000  0.234976  0.351586  -0.066790
 55477.000000  0.234868  0.349064  -0.068428
 55478.000000  0.234457  0.346610  -0.069854
 55479.000000  0.234171  0.344115  -0.071032
 55480.000000  0.233987  0.341955  -0.072004
 55481.000000  0.233807  0.339427  -0.072835
 55482.000000  0.233887  0.337272  -0.073610
 55483.000000  0.234143  0.335533  -0.074386
 55484.000000  0.234343  0.333935  -0.075215
 55485.000000  0.234100  0.332469  -0.076133
 55486.000000  0.233559  0.330788  -0.077086
 55487.000000  0.233258  0.328925  -0.078174
 55488.000000  0.232909  0.326987  -0.079341
 55489.000000  0.232475  0.324988  -0.080627
 55490.000000  0.231865  0.323019  -0.081815
 55491.000000  0.231370  0.320621  -0.082942
 55492.000000  0.230633  0.318397  -0.083961
 55493.000000  0.230107  0.316429  -0.084798
 55494.000000  0.229006  0.314954  -0.085514
 55495.000000  0.227486  0.312914  -0.086121
 55496.000000  0.226320  0.310737  -0.086660
 55497.000000  0.225441  0.308254  -0.087199
 55498.000000  0.224659  0.306027  -0.087838
 55499.000000  0.224134  0.303532  -0.088671
 55500.000000  0.223341  0.301651  -0.089747
 55501.000000  0.222571  0.299488  -0.091113
 55502.000000  0.221518  0.297218  -0.092705
 55503.000000  0.220980  0.294250  -0.094456
 55504.000000  0.220652  0.291894  -0.096149
 55505.000000  0.220444  0.289499  -0.097721
 55506.000000  0.220249  0.287265  -0.099044
 55507.000000  0.219513  0.285377  -0.100149
 55508.000000  0.217659  0.283067  -0.100986
 55509.000000  0.216257  0.280677  -0.101675
 55510.000000  0.214993  0.278759  -0.102229
 55511.000000  0.213841  0.276857  -0.102844
 55512.000000  0.212738  0.275064  -0.103528
 55513.000000  0.212000  0.273508  -0.104345
 55514.000000  0.210992  0.272286  -0.105328
 55515.000000  0.210011  0.270625  -0.106425
 55516.000000  0.208872  0.268609  -0.107590
 55517.000000  0.207983  0.266065  -0.108748
 55518.000000  0.207119  0.263513  -0.109872
 55519.000000  0.206450  0.260914  -0.110910
 55520.000000  0.205566  0.258370  -0.111707
 55521.000000  0.205146  0.256117  -0.112400
 55522.000000  0.204785  0.254179  -0.112962
 55523.000000  0.204228  0.252298  -0.113455
 55524.000000  0.202832  0.250683  -0.113952
 55525.000000  0.201248  0.248744  -0.114517
 55526.000000  0.199936  0.246992  -0.115307
 55527.000000  0.198785  0.245563  -0.116131
 55528.000000  0.197286  0.244396  -0.117323
 55529.000000  0.195855  0.242774  -0.118681
 55530.000000  0.194740  0.241088  -0.120063
 55531.000000  0.193577  0.239694  -0.121443
 55532.000000  0.192151  0.238417  -0.122694
 55533.000000  0.191016  0.236901  -0.123671
 55534.000000  0.189999  0.235432  -0.124403
